,spid,chid,casn,chnm,dsstox_substance_id,code,aeid,aenm,m5id,m4id,bmad,resp_max,resp_min,max_mean,max_mean_conc,max_med,max_med_conc,logc_max,logc_min,nconc,npts,nrep,nmed_gtbl,hitc,modl,fitc,coff,hit_param,hit_val,resp_unit,conc_unit,chit,fitc.ordr,nflg
921,TP0000075A01,22448,51218-45-2,Metolachlor,DTXSID4022448,C51218-45-2,5,APR_HepG2_CellLoss_1h_dn,7714471,5988911,0.055697131044462625,0.162993461479024,-0.140445415660053,0.06740498478606115,1.69897000433602,0.06740498478606115,1.69897000433602,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.1508870212426745,log2_fold_induction,uM,False,,False
1479,TP0000075E05,24145,51235-04-2,Hexazinone,DTXSID4024145,C51235-04-2,5,APR_HepG2_CellLoss_1h_dn,7714523,5988963,0.055697131044462625,0.0520366300128827,-0.0768148035166283,0.02922185671979525,2.0,0.02922185671979525,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
308,TP0000073C08,32605,51338-27-3,(+-)-Diclofop-methyl,DTXSID0032605,C51338-27-3,5,APR_HepG2_CellLoss_1h_dn,7714406,5988846,0.055697131044462625,0.108552337998029,-0.136398136350353,0.107151887668951,0.477121254719662,0.107151887668951,0.477121254719662,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.20725096169071527,log2_fold_induction,uM,False,,False
2989,TP0000079H03,32651,51707-55-2,Thidiazuron,DTXSID0032651,C51707-55-2,5,APR_HepG2_CellLoss_1h_dn,7714693,5989133,0.055697131044462625,0.139775850583985,-0.0334562376586223,0.09728516411234525,0.778151250383644,0.09728516411234525,0.778151250383644,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.017782749015371486,log2_fold_induction,uM,False,,False
1342,TP0000075D04,21389,52-68-6,Trichlorfon,DTXSID0021389,C52-68-6,5,APR_HepG2_CellLoss_1h_dn,7714510,5988950,0.055697131044462625,0.43106677708325,-0.140131965656221,0.40376227196001546,-0.397940008672038,0.40376227196001546,-0.397940008672038,2.30102999566398,-0.397940008672038,10,20,2.0,5,False,poly1,13,0.5569713104446262,top_over_cutoff,0.11119791747121438,log2_fold_induction,uM,False,,False
1132,TP0000075B09,23998,52315-07-8,Cypermethrin,DTXSID1023998,C52315-07-8,5,APR_HepG2_CellLoss_1h_dn,7714491,5988931,0.055697131044462625,0.0748657190028608,-0.0842572610118172,0.021023417363901852,2.30102999566398,0.021023417363901852,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.01458415529626244,log2_fold_induction,uM,False,,False
1034,TP0000075A12,23951,5234-68-4,Carboxin,DTXSID0023951,C5234-68-4,5,APR_HepG2_CellLoss_1h_dn,7714482,5988922,0.055697131044462625,0.0459173359509703,-0.0529388908314242,0.00893591067314025,0.477121254719662,0.00893591067314025,0.477121254719662,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
2318,TP0000077D11,22292,52645-53-1,Permethrin,DTXSID8022292,C52645-53-1,5,APR_HepG2_CellLoss_1h_dn,7714613,5989053,0.055697131044462625,0.272108884786993,-0.13461971156098,0.12992084358879785,2.0,0.12992084358879785,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.352232061138891,log2_fold_induction,uM,False,,False
263,TP0000073C02,34877,53112-28-0,Pyrimethanil,DTXSID8034877,C53112-28-0,5,APR_HepG2_CellLoss_1h_dn,7714400,5988840,0.055697131044462625,0.0822942313982802,-0.0730497785986502,0.02720719461421925,1.0,0.02720719461421925,1.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
2146,TP0000077C04,24902,533-74-4,Dazomet,DTXSID7024902,C533-74-4,5,APR_HepG2_CellLoss_1h_dn,7714594,5989034,0.055697131044462625,0.0914817687895649,-0.0821884182891231,0.06965797469876106,2.30102999566398,0.06965797469876106,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.09545718741276026,log2_fold_induction,uM,False,,False
1409,TP0000075D11,32344,54593-83-8,Chlorethoxyfos,DTXSID2032344,C54593-83-8,5,APR_HepG2_CellLoss_1h_dn,7714517,5988957,0.055697131044462625,0.240725911995118,-0.0577661619036572,0.1683347463148533,2.30102999566398,0.1683347463148533,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,1,False,poly1,13,0.5569713104446262,top_over_cutoff,0.3618273261491968,log2_fold_induction,uM,False,,False
1077,TP0000075B04,20620,55-38-9,Fenthion,DTXSID8020620,C55-38-9,5,APR_HepG2_CellLoss_1h_dn,7714486,5988926,0.055697131044462625,0.09878482697079,-0.103088216022025,0.07404898455585195,-0.0969100130080564,0.07404898455585195,-0.0969100130080564,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.15811174588779495,log2_fold_induction,uM,False,,False
514,TP0000073E03,32493,55219-65-3,Triadimenol,DTXSID0032493,C55219-65-3,5,APR_HepG2_CellLoss_1h_dn,7714425,5988865,0.055697131044462625,0.123859788599983,-0.0482860920607784,0.06419666798565672,2.0,0.06419666798565672,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.12816001375918423,log2_fold_induction,uM,False,,False
2552,TP0000077G01,32386,55283-68-6,Ethalfluralin,DTXSID8032386,C55283-68-6,5,APR_HepG2_CellLoss_1h_dn,7714639,5989079,0.055697131044462625,0.0651191332288609,1.40053883758504e-05,0.034390159599102195,2.30102999566398,0.034390159599102195,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
979,TP0000075A07,32497,55335-06-3,Triclopyr,DTXSID0032497,C55335-06-3,5,APR_HepG2_CellLoss_1h_dn,7714477,5988917,0.055697131044462625,0.0869520111028712,-0.146699674264275,0.020596282818518396,2.30102999566398,0.020596282818518396,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.031108354670843264,log2_fold_induction,uM,False,,False
500,TP0000073E02,28038,55406-53-6,3-Iodo-2-propynyl-N-butylcarbamate,DTXSID0028038,C55406-53-6,5,APR_HepG2_CellLoss_1h_dn,7714424,5988864,0.055697131044462625,1.6647732387334,-0.0352614541899365,1.3966276487188751,2.30102999566398,1.3966276487188751,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,3,True,poly1,42,0.5569713104446262,top_over_cutoff,2.031172030670741,log2_fold_induction,uM,True,1,False
1511,TP0000075E09,27204,556-61-6,Methyl isothiocyanate,DTXSID2027204,C556-61-6,5,APR_HepG2_CellLoss_1h_dn,7714527,5988967,0.055697131044462625,0.163250196522836,-0.0473657123198075,0.146397685499239,2.30102999566398,0.146397685499239,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.34111513443955704,log2_fold_induction,uM,False,,False
1725,TP0000075G09,32352,5598-13-0,Chlorpyrifos-methyl,DTXSID6032352,C5598-13-0,5,APR_HepG2_CellLoss_1h_dn,7714551,5988991,0.055697131044462625,0.0354315676566519,-0.0775499274187989,0.0256300978742671,0.477121254719662,0.0256300978742671,0.477121254719662,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
1285,TP0000075C11,38666,5598-15-2,Chlorpyrifos oxon,DTXSID1038666,C5598-15-2,5,APR_HepG2_CellLoss_1h_dn,7714505,5988945,0.055697131044462625,0.160482109499789,-0.0376512604015421,0.09784775939933045,2.30102999566398,0.09784775939933045,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.2363992503703782,log2_fold_induction,uM,False,,False
1164,TP0000075C01,21100,56-38-2,Parathion,DTXSID7021100,C56-38-2,5,APR_HepG2_CellLoss_1h_dn,7714495,5988935,0.055697131044462625,0.105399958729463,-0.0361124459247396,0.0559935524675719,0.301029995663981,0.0559935524675719,0.301029995663981,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.06620093983028014,log2_fold_induction,uM,False,,False
2713,TP0000077H05,20347,56-72-4,Coumaphos,DTXSID2020347,C56-72-4,5,APR_HepG2_CellLoss_1h_dn,7714655,5989095,0.055697131044462625,-0.00694487760739488,-0.14729829670933,-0.02311973889251329,2.30102999566398,-0.02311973889251329,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.10252275138750155,log2_fold_induction,uM,False,,False
721,TP0000073F12,34265,57754-85-5,Clopyralid-olamine,DTXSID6034265,C57754-85-5,5,APR_HepG2_CellLoss_1h_dn,7714446,5988886,0.055697131044462625,0.0298538458721685,-0.0405206594311478,0.02722527686632605,2.0,0.02722527686632605,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
2922,TP0000079E03,24175,57837-19-1,Metalaxyl,DTXSID6024175,C57837-19-1,5,APR_HepG2_CellLoss_1h_dn,7714681,5989121,0.055697131044462625,0.107794764535732,-0.0362648301744296,0.03621238790303355,1.69897000433602,0.03621238790303355,1.69897000433602,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
2986,TP0000079H02,32358,57966-95-7,Cymoxanil,DTXSID6032358,C57966-95-7,5,APR_HepG2_CellLoss_1h_dn,7714692,5989132,0.055697131044462625,0.0511856157981388,-0.0712297984855105,0.018269524227010902,2.30102999566398,0.018269524227010902,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
2601,TP0000077G07,20686,58-89-9,Lindane,DTXSID2020686,C58-89-9,5,APR_HepG2_CellLoss_1h_dn,7714645,5989085,0.055697131044462625,0.0496106854067564,-0.0809736876369841,0.048875328491547354,1.69897000433602,0.048875328491547354,1.69897000433602,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
1793,TP0000075H03,35180,584-79-2,Allethrin,DTXSID8035180,C584-79-2,5,APR_HepG2_CellLoss_1h_dn,7714557,5988997,0.055697131044462625,0.0377850732060981,-0.114814584171496,0.016175725148694906,-0.397940008672038,0.016175725148694906,-0.397940008672038,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.19219539068749514,log2_fold_induction,uM,False,,False
2283,TP0000077D08,24317,5902-51-2,Terbacil,DTXSID8024317,C5902-51-2,5,APR_HepG2_CellLoss_1h_dn,7714610,5989050,0.055697131044462625,0.105342538855213,-0.0936627593409044,0.057243458074278,1.0,0.057243458074278,1.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.11527161475258389,log2_fold_induction,uM,False,,False
2726,TP0000077H06,32578,59669-26-0,Thiodicarb,DTXSID0032578,C59669-26-0,5,APR_HepG2_CellLoss_1h_dn,7714656,5989096,0.055697131044462625,4.90326026437188,-0.0306837657238914,4.274616201490385,2.30102999566398,4.274616201490385,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,4,False,poly1,15,0.5569713104446262,top_over_cutoff,9.178215261206446,log2_fold_induction,uM,False,,False
900,TP0000073H10,20479,60-51-5,Dimethoate,DTXSID7020479,C60-51-5,5,APR_HepG2_CellLoss_1h_dn,7714468,5988908,0.055697131044462625,0.0664892987059603,-0.0483284953315885,0.038706071882474005,2.30102999566398,0.038706071882474005,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
2811,TP0000079A02,32390,60168-88-9,Fenarimol,DTXSID2032390,C60168-88-9,5,APR_HepG2_CellLoss_1h_dn,7714664,5989104,0.055697131044462625,0.1152907333197,-0.0616415050435453,0.032646855761653604,0.301029995663981,0.032646855761653604,0.301029995663981,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
816,TP0000073H01,24280,60207-90-1,Propiconazole,DTXSID8024280,C60207-90-1,5,APR_HepG2_CellLoss_1h_dn,7714459,5988899,0.055697131044462625,0.0551466193303633,-0.077944826210323,0.049212020010177646,2.30102999566398,0.049212020010177646,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.06372405959650759,log2_fold_induction,uM,False,,False
2462,TP0000077F03,23412,6153-64-6,Oxytetracycline dihydrate,DTXSID4023412,C6153-64-6,5,APR_HepG2_CellLoss_1h_dn,7714629,5989069,0.055697131044462625,0.0485555995899717,-0.0648178812345482,0.024938502475669047,1.30102999566398,0.024938502475669047,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
785,TP0000073G08,20449,62-73-7,Dichlorvos,DTXSID5020449,C62-73-7,5,APR_HepG2_CellLoss_1h_dn,7714454,5988894,0.055697131044462625,0.0285752367704375,-0.0756942465758852,-0.0033954362665309483,1.30102999566398,-0.0033954362665309483,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
378,TP0000073D04,32553,62924-70-3,Flumetralin,DTXSID7032553,C62924-70-3,5,APR_HepG2_CellLoss_1h_dn,7714414,5988854,0.055697131044462625,0.0953711518596844,-0.046195279274137,0.08536027066098315,2.0,0.08536027066098315,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.18781836611071817,log2_fold_induction,uM,False,,False
2704,TP0000077H04,20247,63-25-2,"1-Naphthalenol, 1-(N-methylcarbamate)",DTXSID9020247,C63-25-2,5,APR_HepG2_CellLoss_1h_dn,7714654,5989094,0.055697131044462625,0.107098004010893,0.0146129611633268,0.0732253031424563,2.0,0.0732253031424563,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.17856990063197245,log2_fold_induction,uM,False,,False
2507,TP0000077F08,25599,6317-18-6,Methylene bis(thiocyanate),DTXSID8025599,C6317-18-6,5,APR_HepG2_CellLoss_1h_dn,7714634,5989074,0.055697131044462625,0.895710394686845,-0.127325399958109,0.5089598559410985,2.30102999566398,0.5089598559410985,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,2,False,poly1,13,0.5569713104446262,top_over_cutoff,0.34452859752728837,log2_fold_induction,uM,False,,False
552,TP0000073E07,23980,64902-72-3,Chlorsulfuron,DTXSID7023980,C64902-72-3,5,APR_HepG2_CellLoss_1h_dn,7714429,5988869,0.055697131044462625,0.244214255024686,-0.112833384434892,0.23792520918500998,2.30102999566398,0.23792520918500998,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,2,False,poly1,13,0.5569713104446262,top_over_cutoff,0.47439392431596455,log2_fold_induction,uM,False,,False
2051,TP0000077B08,23999,66215-27-8,Cyromazine,DTXSID6023999,C66215-27-8,5,APR_HepG2_CellLoss_1h_dn,7714586,5989026,0.055697131044462625,0.185439095790193,-0.0234735649380178,0.0809827654260876,-0.397940008672038,0.0809827654260876,-0.397940008672038,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.16335100329284624,log2_fold_induction,uM,False,,False
1780,TP0000075H02,32667,66230-04-4,Esfenvalerate,DTXSID4032667,C66230-04-4,5,APR_HepG2_CellLoss_1h_dn,7714556,5988996,0.055697131044462625,-0.0152236210090851,-0.130707490755471,-0.046288680128443796,2.0,-0.046288680128443796,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.13700673051029716,log2_fold_induction,uM,False,,False
2296,TP0000077D09,24109,66332-96-5,Flutolanil,DTXSID8024109,C66332-96-5,5,APR_HepG2_CellLoss_1h_dn,7714611,5989051,0.055697131044462625,0.163335191025062,-0.0115147614950087,0.0876834758246678,1.69897000433602,0.0876834758246678,1.69897000433602,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.12170197214548276,log2_fold_induction,uM,False,,False
1498,TP0000075E08,32392,66441-23-4,Fenoxaprop-ethyl,DTXSID2032392,C66441-23-4,5,APR_HepG2_CellLoss_1h_dn,7714526,5988966,0.055697131044462625,0.193865840594572,-0.0777093680412481,0.09140519087860485,0.778151250383644,0.09140519087860485,0.778151250383644,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.06814110582617744,log2_fold_induction,uM,False,,False
2971,TP0000079G01,40361,6734-80-1,Metam-sodium hydrate,DTXSID2040361,C6734-80-1,5,APR_HepG2_CellLoss_1h_dn,7714687,5989127,0.055697131044462625,0.0122055700291798,-0.0590317297332424,-0.009444179666828496,2.30102999566398,-0.009444179666828496,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
2906,TP0000079E01,24270,67747-09-5,Prochloraz,DTXSID4024270,C67747-09-5,5,APR_HepG2_CellLoss_1h_dn,7714679,5989119,0.055697131044462625,0.0570926760376,-0.0360496940213856,0.0498209165291833,2.0,0.0498209165291833,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
1648,TP0000075F12,34634,68157-60-8,Forchlorfenuron,DTXSID1034634,C68157-60-8,5,APR_HepG2_CellLoss_1h_dn,7714542,5988982,0.055697131044462625,0.0692915883513981,-0.0411560283734142,0.048700594310529505,-0.397940008672038,0.048700594310529505,-0.397940008672038,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
2305,TP0000077D10,35957,68359-37-5,Cyfluthrin,DTXSID5035957,C68359-37-5,5,APR_HepG2_CellLoss_1h_dn,7714612,5989052,0.055697131044462625,0.163038402255465,-0.0530590605273747,0.09740480261748066,0.301029995663981,0.09740480261748066,0.301029995663981,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.08685179623398252,log2_fold_induction,uM,False,,False
163,TP0000073B06,32500,68694-11-1,Triflumizole,DTXSID2032500,C68694-11-1,5,APR_HepG2_CellLoss_1h_dn,7714392,5988832,0.055697131044462625,0.555767370447347,-0.0930404121218201,0.42066224417796205,2.30102999566398,0.42066224417796205,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,2,False,poly1,13,0.5569713104446262,top_over_cutoff,0.6632709884945863,log2_fold_induction,uM,False,,False
1457,TP0000075E03,34816,6923-22-4,Monocrotophos,DTXSID9034816,C6923-22-4,5,APR_HepG2_CellLoss_1h_dn,7714521,5988961,0.055697131044462625,0.210073097846303,-0.101368122980581,0.18925685631751799,2.0,0.18925685631751799,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,2,False,poly1,13,0.5569713104446262,top_over_cutoff,0.4097313095412514,log2_fold_induction,uM,False,,False
3002,TP0000079H04,34401,69327-76-0,Buprofezin,DTXSID8034401,C69327-76-0,5,APR_HepG2_CellLoss_1h_dn,7714694,5989134,0.055697131044462625,0.108175184745122,0.00247387931021302,0.05687542101579567,1.0,0.05687542101579567,1.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.05003677480009565,log2_fold_induction,uM,False,,False
934,TP0000075A02,34627,69377-81-7,Fluroxypyr,DTXSID2034627,C69377-81-7,5,APR_HepG2_CellLoss_1h_dn,7714472,5988912,0.055697131044462625,0.134592809842849,-0.118111454822162,0.05517136364606715,-0.0969100130080564,0.05517136364606715,-0.0969100130080564,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
1940,TP0000077A10,34612,69806-50-4,Fluazifop-butyl,DTXSID3034612,C69806-50-4,5,APR_HepG2_CellLoss_1h_dn,7714576,5989016,0.055697131044462625,0.120769946902089,0.0140936203924488,0.08009776963007201,1.30102999566398,0.08009776963007201,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.1576682864951756,log2_fold_induction,uM,False,,False
2925,TP0000079E04,22111,709-98-8,"N-(3,4-Dichlorophenyl)propanamide",DTXSID8022111,C709-98-8,5,APR_HepG2_CellLoss_1h_dn,7714682,5989122,0.055697131044462625,0.106800732593742,-0.0308912164054163,0.0464702894984554,0.477121254719662,0.0464702894984554,0.477121254719662,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
848,TP0000073H05,23892,71751-41-2,Abamectin,DTXSID8023892,C71751-41-2,5,APR_HepG2_CellLoss_1h_dn,7714463,5988903,0.055697131044462625,0.5154299857174,-0.104506470337574,0.33356571920019246,2.0,0.33356571920019246,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,4,False,poly1,13,0.5569713104446262,top_over_cutoff,0.756222635018226,log2_fold_induction,uM,False,,False
1177,TP0000075C02,20827,72-43-5,Methoxychlor,DTXSID9020827,C72-43-5,5,APR_HepG2_CellLoss_1h_dn,7714496,5988936,0.055697131044462625,0.0735923001464768,-0.0474863661369184,0.0581729299314092,1.0,0.0581729299314092,1.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.03153681518558877,log2_fold_induction,uM,False,,False
2103,TP0000077B12,32393,72490-01-8,Fenoxycarb,DTXSID7032393,C72490-01-8,5,APR_HepG2_CellLoss_1h_dn,7714590,5989030,0.055697131044462625,0.112238233100921,-0.115323387403899,0.0656012354082461,-0.397940008672038,0.0656012354082461,-0.397940008672038,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.06387149707802381,log2_fold_induction,uM,False,,False
2280,TP0000077D07,24272,7287-19-6,Prometryn,DTXSID4024272,C7287-19-6,5,APR_HepG2_CellLoss_1h_dn,7714609,5989049,0.055697131044462625,0.0673447258072069,-0.0639594814716855,0.04414308285114695,1.30102999566398,0.04414308285114695,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
663,TP0000073F06,24304,74051-80-2,Sethoxydim,DTXSID9024304,C74051-80-2,5,APR_HepG2_CellLoss_1h_dn,7714440,5988880,0.055697131044462625,0.0908671585156471,-0.0571899069478638,0.051690125454883495,-0.397940008672038,0.051690125454883495,-0.397940008672038,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
963,TP0000075A05,32329,741-58-2,Bensulide,DTXSID9032329,C741-58-2,5,APR_HepG2_CellLoss_1h_dn,7714475,5988915,0.055697131044462625,0.364550460734907,-0.0638113093577752,0.18889236639532594,1.30102999566398,0.18889236639532594,1.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,1,False,poly1,13,0.5569713104446262,top_over_cutoff,0.013170439235924368,log2_fold_induction,uM,False,,False
66,TP0000073A06,23881,74115-24-5,Clofentezine,DTXSID9023881,C74115-24-5,5,APR_HepG2_CellLoss_1h_dn,7714380,5988820,0.055697131044462625,0.107385579468578,-0.116272634286073,0.0815443688328646,0.477121254719662,0.0815443688328646,0.477121254719662,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.17356461154420127,log2_fold_induction,uM,False,,False
1626,TP0000075F08,23864,74223-64-6,Metsulfuron-methyl,DTXSID6023864,C74223-64-6,5,APR_HepG2_CellLoss_1h_dn,7714538,5988978,0.055697131044462625,0.09138852647145,-0.0794551002127957,0.03192176907529335,0.301029995663981,0.03192176907529335,0.301029995663981,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
2974,TP0000079G02,20508,75-60-5,Dimethylarsinic acid,DTXSID7020508,C75-60-5,5,APR_HepG2_CellLoss_1h_dn,7714688,5989128,0.055697131044462625,0.0833036786636856,-0.0799069539316512,0.011271887731945748,1.0,0.011271887731945748,1.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
641,TP0000073F04,24091,759-94-4,EPTC,DTXSID1024091,C759-94-4,5,APR_HepG2_CellLoss_1h_dn,7714438,5988878,0.055697131044462625,0.114453925750031,0.00413807723023071,0.09218363319450365,2.30102999566398,0.09218363319450365,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.2038616795738855,log2_fold_induction,uM,False,,False
2119,TP0000077C02,21409,76-87-9,Triphenyltin hydroxide,DTXSID1021409,C76-87-9,5,APR_HepG2_CellLoss_1h_dn,7714592,5989032,0.055697131044462625,5.17348370904933,0.17060247840528,4.50015883252734,2.30102999566398,4.50015883252734,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,10,False,poly1,15,0.5569713104446262,top_over_cutoff,10.985624559500659,log2_fold_induction,uM,False,,False
2048,TP0000077B07,23889,76578-14-8,Quizalofop-ethyl,DTXSID9023889,C76578-14-8,5,APR_HepG2_CellLoss_1h_dn,7714585,5989025,0.055697131044462625,0.0831336869653218,-0.0443433061182113,0.04315977339378908,0.301029995663981,0.04315977339378908,0.301029995663981,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,none,13,0.5569713104446262,top_over_cutoff,0.0,log2_fold_induction,uM,False,,False
628,TP0000073F03,24242,76738-62-0,Paclobutrazol,DTXSID2024242,C76738-62-0,5,APR_HepG2_CellLoss_1h_dn,7714437,5988877,0.055697131044462625,0.111657803323658,-0.0672999580193713,0.0704237065139679,2.30102999566398,0.0704237065139679,2.30102999566398,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.12975289707365104,log2_fold_induction,uM,False,,False
1533,TP0000075E11,32649,7696-12-0,Tetramethrin,DTXSID6032649,C7696-12-0,5,APR_HepG2_CellLoss_1h_dn,7714529,5988969,0.055697131044462625,0.152045239907823,-0.0876660117013163,0.11097351863954005,2.0,0.11097351863954005,2.0,2.30102999566398,-0.397940008672038,10,20,2.0,0,False,poly1,13,0.5569713104446262,top_over_cutoff,0.20734668803112236,log2_fold_induction,uM,False,,False
